Instance;" ""JobAmount""";" ""MachineAmount""";" ""MinTaskAmount""";" ""MinTaskTime""";" ""MaxTaskTime""";Solver;" ""CoolingFactor""";" ""Iterations""";" ""Neighborhood""";" ""PriorityRule""";" ""RunTime""";" ""SeedValue""";Makespan
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.4785383;1463207378;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1808371;854370647;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1253796;1718206312;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1592680;1860508873;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1119134;1406196153;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.6207505;1281697307;2795
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.5384033;1830185748;2956
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.9044868;1809029580;2940
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.5836843;1391827617;2955
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.5247636;2020126258;3020
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.2249344;1512463629;728
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1880117;1653722251;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1922968;769814837;527
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.2187236;2085917863;742
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.1994584;730362677;634
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.3929955;444237288;895
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.4284813;223170086;792
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.3369766;287130013;887
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.3919475;1223041547;854
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.4067549;2040723932;1038
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.5625693;1461742066;1166
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.5781217;1314115601;1157
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.5636536;1436322872;1174
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6093101;865487747;1309
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.5584768;342653754;1158
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6366924;2011064940;1196
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6364185;918513325;1277
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6087891;1719482988;1256
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6241932;990153252;1167
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.6161230;1385846667;1312
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.9235258;90784404;1553
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.8786557;565584318;1555
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.8871418;507272320;1501
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.8608094;493004627;1487
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:00.8881089;292681154;1557
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.7160171;1833554956;2073
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.7156586;1216197439;2190
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.6430561;982184037;2170
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.6145665;1650851564;1979
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.7056282;157937910;2056
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.2170762;35943607;2487
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.2584199;2010331542;2608
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.3275093;192328992;2551
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.2661629;1666836221;2520
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.2111972;950103251;2474
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.1636926;895001912;2419
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.1664054;1191265918;2639
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.1324881;530811549;2522
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:02.1407055;1411139207;2418
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,8;1000;N1;LTT;00:00:01.9979682;493249475;2578
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.2836100;1908764269;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.3076502;1317803148;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.2426546;309589133;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.3398885;226151327;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.2503193;123773043;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:06.1616252;174046085;2778
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:06.2270927;1419927585;2782
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:06.0907065;1239975264;2752
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:06.1313186;316509988;2770
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:06.0181718;97872681;2874
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.5017706;2040889761;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.4403992;1265776462;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.4602346;1305140099;518
../../../Diagramms/Set2\instance3\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.5089299;871781870;734
../../../Diagramms/Set2\instance4\file.txt;10;5;0;0;79;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.4670066;1771983439;620
../../../Diagramms/Set3\instance0\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.9777805;2082122434;896
../../../Diagramms/Set3\instance1\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.9182521;1656717616;824
../../../Diagramms/Set3\instance2\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.7957823;1180553748;868
../../../Diagramms/Set3\instance3\file.txt;10;10;0;0;77;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.9020173;815784004;841
../../../Diagramms/Set3\instance4\file.txt;10;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:00.9911897;1114587665;1038
../../../Diagramms/Set4\instance0\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.3184154;536840773;1136
../../../Diagramms/Set4\instance1\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.3162160;1952790199;1159
../../../Diagramms/Set4\instance2\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.3184159;570085362;1134
../../../Diagramms/Set4\instance3\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.4711665;1052260239;1253
../../../Diagramms/Set4\instance4\file.txt;15;10;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.3024702;1449561507;1138
../../../Diagramms/Set5\instance0\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.4390205;1241825591;1247
../../../Diagramms/Set5\instance1\file.txt;10;15;0;0;78;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.5666672;34013175;1263
../../../Diagramms/Set5\instance2\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.5818818;1630213642;1217
../../../Diagramms/Set5\instance3\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.6127045;835446347;1176
../../../Diagramms/Set5\instance4\file.txt;10;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:01.5810539;84735679;1266
../../../Diagramms/Set6\instance0\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:02.3332810;2073798178;1581
../../../Diagramms/Set6\instance1\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:02.2358184;1610909094;1554
../../../Diagramms/Set6\instance2\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:02.0853920;976047222;1500
../../../Diagramms/Set6\instance3\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:02.0895954;1759939847;1335
../../../Diagramms/Set6\instance4\file.txt;15;15;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:02.2332333;799784094;1495
../../../Diagramms/Set7\instance0\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:04.0840101;123301591;2049
../../../Diagramms/Set7\instance1\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:04.3248404;1060419413;2049
../../../Diagramms/Set7\instance2\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:04.1321957;824094811;2111
../../../Diagramms/Set7\instance3\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:03.9884154;1707826200;2014
../../../Diagramms/Set7\instance4\file.txt;20;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:03.8823076;365861680;2135
../../../Diagramms/Set8\instance0\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.3493339;1575044572;2448
../../../Diagramms/Set8\instance1\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.3785660;197529148;2440
../../../Diagramms/Set8\instance2\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.3564833;409403436;2469
../../../Diagramms/Set8\instance3\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.2397325;1804798659;2468
../../../Diagramms/Set8\instance4\file.txt;20;25;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.4754479;1460678594;2384
../../../Diagramms/Set9\instance0\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.0654702;661860905;2354
../../../Diagramms/Set9\instance1\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.3367693;468401969;2534
../../../Diagramms/Set9\instance2\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:04.9166159;1835037738;2379
../../../Diagramms/Set9\instance3\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:04.9325542;1209077150;2432
../../../Diagramms/Set9\instance4\file.txt;25;20;0;0;80;Simulated Annealing;0,8;2500;N1;LTT;00:00:05.0010871;1793218490;2439
../../../Diagramms/Set1\instance0\file.txt;5;5;0;0;77;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.4920851;791971044;464
../../../Diagramms/Set1\instance1\file.txt;5;5;0;0;79;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.5523643;1444145977;469
../../../Diagramms/Set1\instance2\file.txt;5;5;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.4376543;1729833218;402
../../../Diagramms/Set1\instance3\file.txt;5;5;0;0;68;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.5679384;1030850170;472
../../../Diagramms/Set1\instance4\file.txt;5;5;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.4365979;132317042;320
../../../Diagramms/Set10\instance0\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:12.0310235;1367636080;2652
../../../Diagramms/Set10\instance1\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:12.2871586;1022396816;2673
../../../Diagramms/Set10\instance2\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:11.9428512;564667560;2660
../../../Diagramms/Set10\instance3\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:12.1443766;1063939925;2694
../../../Diagramms/Set10\instance4\file.txt;30;20;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:12.1481334;2130828933;2766
../../../Diagramms/Set2\instance0\file.txt;10;5;0;0;80;Simulated Annealing;0,8;5000;N1;LTT;00:00:01.0294385;1292118829;720
../../../Diagramms/Set2\instance1\file.txt;10;5;0;0;79;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.8553618;378356625;657
../../../Diagramms/Set2\instance2\file.txt;10;5;0;0;76;Simulated Annealing;0,8;5000;N1;LTT;00:00:00.8523578;1435608546;501
